H82,T:Topaz,1969,D:Hitchcock,P:Hitchcock,St:Universal,\Tcol,Susp,H*,"Moscow, Russia; Denmark; Cuba; Paris, France",B(Leon Uris) W(Sam~Taylor) M(Maurice Jarre) R(PG) C(Jack Hildyard) VT(N:HT11),|
H83,T:Frenzy,1972,D:Hitchcock,P:Hitchcock,St:Pinewood,\Tcol,Susp,H*,"London, England",M(Ron Goodwin) C(Gil Taylor) R(R),|
H84,T:Family Plot,1976,D:Hitchcock,P:Hitchcock,St:Universal,col,Susp,,cemetary,W(E.Lehman) R(PG) C(Leonard J. South) B(Victor Canning),|
H,title,@1944,D:Hitchcock,prds,st.,p,ct,aw,lc,nt,|
H40,T:Aventure Malgache,1944,D:Hitchcock,PN:Ministry of Inf.,St:Elstree,bnw,Advt,,,Le(short) Er(Elstree?),|
H41,T:Bon Voyage,1944,D:Hitchcock,PN:Ministry of Inf.,St:Elstree,bnw,Advt,,,Le(short) Nt(not released?) Er(Elstree?),|
H,title,@1955,D:Hitchcock,prds,st.,p,ct,aw,lc,nt,|
H54,T:Revenge,1955,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,,TV(2Oct1955) Le(30m) W(F.Cockrell) B(Samuel Blas) M(Charles Gounod: Funeral March of the Marionette) VT(N:HQ2),|
H55,T:Breakdown,1955,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,"Atlantic City, NJ",TV(13Nov1955) Le(30m) Seen(28Dec1990) VT() W(Louis Pollock),|
H56,T:The Case of Mr.~Pelham,1955,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,,W(F.Cockrell) TV(4Dec1955) Le(30m) VT(N:HR2) Seen(10Dec1991) B(Anthony Armstrong),|
H58,T:Back For Christmas,1956,D:Hitchcock,P:Hitchcock,"St:Shamley, CBS","bnw,TV",Susp,,,"TV(4Mar1956) Le(30m) VT(N:HQ7,HQ10?,HR2) Seen(24Jun1991)",|
H59,T:Wet Saturday,1956,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,,"TV(30Sep1956) Le(30m) W(Mirian Cotrell) B(John Collier) Seen(5Dec1991) VT(N:HR1,HR2)",|
H60,T:Mr.~Blanchhard's Secret,1956,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,apartment,"TV(23Dec1956) Le(30m) Seen(1990) VT(N:HR1,HR2)",|
H62,T:One More Mile To Go,1957,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,"csd, CA","TV(7Apr1957) Le(30m) Seen(9Dec1991) B(F.J. Smith) W(James Cavanaugh) VT(N:HD1-13,HR1,HR2)",|
H63,T:Four O'Clock,1957,D:Hitchcock,P:Hitchcock,"St:Shamley, NBC","bnw,TV",Susp,,,Le(1h) TV(30Sep1957) Le(30m) B(Woolrich) W(F.Cockrell),|
H64,T:The Perfect Crime,1957,D:Hitchcock,"P:Hitchcock, J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,"mansion with kiln, NYC, NY","TV(20Oct1957) Le(30m) W(Sterling Siliphant) VT(N:HR1,HP4,HR3) Seen(9Dec1991) B(Ben Ray Redman)",|
H66,T:Lamb To The Slaughter,1958,D:Hitchcock,P:Hitchcock,"St:Shamley,CBS","bnw,TV",Susp,,,B(Roald Dahl)  TV(13Apr1958) Le(30m),|
H67,T:A Dip In The Pool,1958,D:Hitchcock,"P:Hitchcock,J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,"ship, Atlantic","TV(1Jun1958) Le(30m) B(Roald Dahl) Seen(9Dec1991) VT(N:HR1,HR3)",|
H68,T:Poison,1958,D:Hitchcock,"P:Hitchcock,J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,,TV(5Oct58) Le(30m) B(Roald Dahl) VT(N:HR2),|
H70,T:Banquo's Chair,1959,D:Hitchcock,"P:Hitchcock, J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,,"TV(3May1959) Le(30m) Seen(5Dec1991) VT(N:HD2-2,HR1,HR2,HS1)",|
H71,T:Arthur,1959,D:Hitchcock,"P:Hitchcock, J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,"chicken farm, NZ",TV(27Sep1959) Le(30m) Seen(9Dec1991) B(Arthur Willis) W(James Cavanaugh) VT(N:HR1),|
H72,T:The Crystal Trench,1959,D:Hitchcock,"P:Hitchcock, J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,"glacier, Switzerland","TV(4Oct1959) Le(30m) Seen(Nov1988) VT(N:HR1,HR2) B(A.E.W. Mason) W(Siliphant)",|
H74,T:Incident At A Corner,1960,D:Hitchcock,"P:Hitchcock, J.Harrison","St:Shamley,NBC","bnw,TV",Susp,,,Le(1h) TV(5Apr1960),|
H75,T:Mrs.~Bixby And The Colonel's Coat,1960,D:Hitchcock,"P:Hitchcock, J.Harrison","St:Shamley, NBC","bnw,TV",Susp,,dentist's office,TV(27Sep1960) Le(30m) B(Roald Dahl) Seen(10Dec1991) VT(N:HR1),|
H76,T:The Horseplayer,1961,D:Hitchcock,"P:Hitchcock,J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,"Church, town, USA",TV(14Mar1961) Le(30m) B(W(Henry Slesar)) Seen(10Dec1991) VT(N:HR1),|
H77,T:Bang! You're Dead,1961,D:Hitchcock,"P:Hitchcock,J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,"suburb, USA",TV(17Oct1961) Le(30m) VT(N:HR2?1) Seen(8Dec1991),|
H78,T:I Saw The Whole Thing,1962,D:Hitchcock,"P:Hitchcock,J.Harrison","St:Shamley,CBS","bnw,TV",Susp,,,TV(11Oct1962) Le(1h),|
WKD,title,@1893,D:Dickson,prds,st.,p,ct,aw,lc,Nt(first?),|,Name1
WKD10,T:The Edison Kinetopic Record of A Sneeze,1893,D:,Dickson,PN:Thomas A. Edison,St:Edison,bws,Docu,aw,lc,,|
WKD50,"T:Terrible Teddy, the Grizzly King",1901,D:Dickson,PN:Thomas A. Edison,St:Edison,bws,Comd,aw,lc,,|,
ALu,title,@1895,D:A.Lumiere,prds,st.,p,ct,aw,lc,Nt(first ever),|
ALu1,T:La Premiere Seance du Salon Indien au Grand Caf\'e,1895,D:A.Lumiere,P:A.Lumiere,St:Lumiere,bws,,,"Paris, France",Le(1min) Seen([MO]) Nt(text only),|
ALu2,T:La Sortie des Usines Lumi\`ere,1895,D:A.Lumiere,PN:,St:Lumiere,sbw,Docu,,"Lyon, France",Le(30sec) Seen([MO]),|
ALu3,T:Arriv\'ee d'un train en G\^are de la Ciatat,1895,D:A.Lumiere,PN:,St:Lumiere,sbw,Docu,,"Ciatat, Frnace",Le(30sec) Seen([MO]),|
ALu4,T:Le Gouter de B\'eb\'e,1895,D:A.Lumiere,PN:,St:Lumiere,,,,,Le(30sec) Seen([MO]),|
ALu5,T:L'Arroseur arross\'e,1895,D:A.Lumiere,PN:,St:Lumiere,,Comd,,"graden, France",Le(30sec) Seen([MO]) (The Gardener),|
ALu6,T:Barque Quittant le Port,1895,D:A.Lumiere,PN:,St:Lumiere,,Docu,,,Le(30sec) Seen([MO]),|
ALu7,T:Boules,1895,D:A.Lumiere,PN:,St:Lumiere,,,,,Le(30sec) Seen([MO]),|
ALu30,T:L'assissinatat du Duc de Guise,1908,D:A.Lumiere,PN:,St:Lumiere,,Actn,,"Castle, France",Le(15min) Seen([MO]) M(SaintSaens: Danse Macabre),|
ESP,title,@1896,D:E.S.Porter,prds,st.,p,ct,aw,lc,Nt(first),|
ESP9,T:Jack and the Beanstalk,1902,D:E.S.Porter,P:,St:Edison,bws,Comd,,,C(E.S.Porter) Le(10min),|
ESP10,T:Uncle Tom's Cabin,1902,D:E.S.Porter,P:,St:Edison,bws,Comd,,,C(E.S.Porter) Le(18min),|
ESP11,T:Life of an American Fireman,1903,D:E.S.Porter,P:,St:Edison,bws,West,,,C(E.S.Porter) Le(7min),|
ESP12,T:The Great Train Robbery,1903,D:E.S.Porter,P:,St:Edison,bws,West,H***,"train, West",C(E.S.Porter) W(E.S.Porter) Nt(first West) Le(11min),|
ESP16,T:The Little Train Robbery,1905,D:E.S.Porter,P:,St:Edison,bws,,,"train, USA",Le(18min),|
ESP17,T:The Kleptomaniac,1905,D:E.S.Porter,P:,St:Edison,bws,,,,Le(15min),|
ESP25,T:The Count of Monte Christo,1912,D:E.S.Porter,P:Zukor,St:Famous,bws,Dram,,,C(E.S.Porter) Le(70min),|
ESP26,T:The Prisoner of Zenda,1912,D:E.S.Porter,P:Zukor,St:Famous,bws,Dram,,,Cost(50K),|
ESP27,T:His Neighbor's Wife,1912,D:E.S.Porter,P:Zukor,St:Famous,bws,Dram,,,Cost(50K),|
ESP28,T:Tess of the d'Ubervilles,1912,D:E.S.Porter,P:Zukor,St:Famous,bws,Dram,,,Cost(50K),|
ESP30,T:An American Citizen,1913,D:E.S.Porter,P:Zukor,St:Famous,bws,,,,,|
ESP31,T:A Good Little Devil,1913,D:E.S.Porter,P:Zukor,St:Famous,bws,,,,,|
ESP32,T:In The Bishop's Carriage,1913,D:E.S.Porter,P:Zukor,St:Famous,bws,,,,,|
ESP33,T:Caprice,1913,D:E.S.Porter,P:Zukor,St:Famous,bws,,,,,|
ESP34,T:Hearts Adrift,1913,D:E.S.Porter,P:Zukor,St:Famous,bws,,,,,|
ESP40,T:Tess of The Storm Country,1914,D:E.S.Porter,P:Zukor,St:Famous,bws,Dram,,,B(Grace Miller White) W(E.S.Porter) Cost(13K) Inc(1M+),|
GMz,title,@1896,D:Melies,prds,st.,p,ct,aw,lc,Nt(first),|
GMs1,T:L'Escamontage d'une Dame,1896,D:Melies,PN:,SL:\Fr,sbw,,,"chez Robert Houdin, Paris, France",Nt(first movie with actors) Alt(T:Une Partie de Cartes; later),|
GMs2,T:L'Homme orchestre,1900,D:Melies,PN:,SL:\Fr,sbw,,|,,,
GMs4,T:Cinderella,1900,D:Melies,PN:,SL:\Fr,,Fant,|,,,
GMs6,T:Le voyage dans la lune,1902,D:Melies,PN:,SL:\Fr,,ScFi,,space,Nt(first cartoon),|
GMs8,T:Danseuse Microscopique,1902,D:Melies,PN:,SL:\Fr,bws,ScFi,,studio,Nt(trick photographie),|
GMs12,T:An Impossible Voyage,1904,D:Melies,PN:,SL:\Fr,bws,Ctxx,,,,|
GMs20,T:L'Homme a la Tete en Caoutchouc,1906,D:Melies,PN:,SL:\Fr,bws,Fant,,,Seen(23Oct1990),|
WRB,title,@1901,D:Booth,prds,st.,p,ct,aw,lc,Nt(first?),|
WRB10,T:The Magic Sword or A Medieval Mystery,1891,Booth,PN:,SU:,sbw,Fant,,England,Seen(23Oct1990),|
CPa,title,@1902,D:Pathe,prds,st.,p,ct,aw,lc,Nt(first),|
CPa1,T:La Passion,1902,D:Pathe,P:Pathe,St:Pathe,,,,,Nt(first movie co.),|
CPa50,T:Les Mis\'erables,1909,D:Pathe,PN:,SU:,sbw,Dram,,"Paris, France",Nt(\#1) Le(4reels),|
WHa,title,@1902,D:Haggar,prds,st.,p,ct,aw,lc,Nt(first),|
WHa1,T:The Maniac's Guillotine,1902,D:Haggar,P:Haggar,SU:,bws,Horr,,,Le(short),|
WHa8,T:The Life of Charles Pierce,1905,D:Haggar,P:Haggar,SU:,bws,BioP,,,Le(short),|
WMc,title,@1903,D:McCutcheon,prds,st.,p,ct,aw,lc,Nt(first?),|
WMc10,T:Kit Carson,1903,D:McCutcheon,PN:,St:Biograph,bws,Advt,aw,lc,C(McCutcheon) Le(21m),|
ThE,title,@1904,D:Edison,prds,st.,p,ct,aw,lc,Nt(first?),|
ThE10,T:Parsifal,1904,D:Edison,PN:Edison,St:Edison,bws,"Musc, BioP",,Nt(score distinct),|,
JaC,title,@1906,D:Cruze,prds,st.,p,ct,aw,lc,Nt(first),|
JaC1,T:The Wagon Trails,1906,D:Cruze,PU:,SU:,col,Advt,,OR,Note(early Western),|
JaC7,T:Too Many Millions,1918,D:Cruze,PN:,SU:,prc,CTxx,aw,lc,,|
JaC10,T:The Covered Wagon,1923,D:Cruze,PN:,SU:,prc,West,aw,lc,,|
JaC12,T:Hollywood,1918,D:Cruze,PN:,SU:,prc,CTxx,aw,lc,,|
JaC15,T:Ruggles of Red Gap,1918,D:Cruze,PN:,SU:,prc,West,aw,lc,,|
JaC20,T:Beggars on Horseback,1925,D:Cruze,PN:,SU:,prc,West,aw,lc,,|
JaC23,T:Pony Express,1925,D:Cruze,PN:,SU:,prc,West,aw,lc,,|
JaC25,T:Old Ironsides,1926,D:Cruze,PN:,SU:,bws,Advt,aw,Atlantic coast; T(1790),,|
JaC33,T:Washington Merry Go Round,1932,D:Cruze,PN:,SU:,prc,CTxx,aw,lc,,|
JaC35,T:I Cover the Waterfront,1933,D:Cruze,PN:,SU:,prc,CTxx,aw,lc,,|
JaC40,T:Sutter's Gold,1936,D:Cruze,PN:,SU:,prc,CTxx,aw,lc,,|
GKS,title,@1907,D:Spoor,prds,st.,p,ct,aw,lc,Nt(first),|
GKS60,T:The Dead Man's Claim,1912,D:Spoor,P:Spoor,St:Essanay,bws,West,,West Le(15min),|,
LMi,title,@1908,D:Maggi,prds,st.,p,ct,aw,lc,Nt(first),|
